GeneID,Gene_Numeration,RHC3555__Bcell___7DEA7B,RHC3557__Bcell___7DEA7B,RHC3562__Bcell___7DEA7B,RHC3594__Bcell___7DEA7B,RHC3596__Bcell___7DEA7B,RHC3600__Bcell___7DEA7B,RHC3602__Bcell___7DEA7B,RHC3633__Bcell___7DEA7B,RHC4079__Fibroblast___FB4E09,RHL2786__Bcell___7DEA7B
57476,57476_5,0,0,0,0,0,0,0,0,0,0
6050,6050_5,0,0,0,0,142.178,46.3657,0,0,0,0
4719,4719_5,0,0,0,0.117216,0,0,1.84113,0,0,0
9821,9821_5,0,278.423,0,0.120825,2.50755,72.4837,0,314.572,149.367,338.763
23071,23071_5,0.454799,0,0,0,0,0,0,0,5.73381,13.1407
211,211_5,0,0,0,0,7.64039,0,0,0,0,0
330,330_5,63.263,5.49012,137.078,3.93891,0,0,18.9874,0,39.5889,19.1169
11215,11215_5,0,23.2962,0.623222,0.0254811,0.0129738,0,0,0.89261,0.352234,0.572429
51022,51022_5,0,23.3945,0,0,0,0,0,0,0,99.7495
6617,6617_5,0,0,0,0,0,0,0,0,0,0
51071,51071_5,2.18977,8.31464,0,0,4.43413,0,0,0,0,0
11171,11171_5,10.1568,151.827,0,2.09451,0,0,0,0,98.3728,528.881
1244,1244_5,0,0,0,0,0,0,0,0,0,0
50619,50619_5,12.9986,0,0,0,0,0,0,0,0,0
51177,51177_5,1.39769,61.9966,0,0,0,138.762,0.869457,0,0,0
2730,2730_5,0,0,0,0,0,0,0.0818896,0,0,0
23304,23304_5,0,3.98731,0.703696,0,26.6397,0,0,0,0,1.38711
30846,30846_5,0,0,0,0,0,0,0,0,0,0
55635,55635_5,0,0,0,0,0,0,0,0,0,0
25901,25901_5,0,3.34674,0,0,0,0,0.748851,139.61,164.403,4.28873
58528,58528_5,0,0,0,0,0,0,0,0,0,0
3298,3298_5,0.296914,0,0,0,0,0,0,0,0,0
51230,51230_5,0,0,0.428925,2.68589,0,1.11292,0,0,0,8.79115
8630,8630_5,0,0,0,0,0,0,0,0,0,0
10062,10062_5,0,44.8547,0,0,0,0,0,0,0,0
1890,1890_5,0,2.8527,0,0,0,0,0,1.91217,14.6451,0
29781,29781_5,0,0,0,0,0,0,0,0,0,0
10953,10953_5,0,0,0,0,0,0,0,0,0,0
11231,11231_5,19.3113,8.0982,0,17.4128,55.6358,445.751,0,0,0,431.645
23633,23633_5,0,5.30728,0,0.0893868,7.72773,3.51178,0,0,7.80233,127.806
7431,7431_5,16.6757,5.52886,19.8966,187.983,0,0,5.8458,238.501,106.433,43.3227
355,355_5,0,0,0.713069,0,40.1016,0,0,0,0,59.125
8635,8635_5,0,0,0,0,0,32.8881,0,0,0,0
960,960_5,531.408,995.649,47.1193,533.202,17.6102,47.3561,1244.07,286.688,51.7566,340.764
3755,3755_5,0,0,0,0,0,0,0,0,0,0
56895,56895_5,0,0,0,0,0,0,0,0,0,0
57823,57823_5,33.8072,0,0.248485,779.945,119.801,651.887,13.8039,409.965,5.34271,486.214
11119,11119_5,5.28682,3.27972,0,62.135,0.494218,0,39.5602,0,0,142.106
4285,4285_5,0,0,0,0,0,0,0,0,0,7.58053
5583,5583_5,0,0,0,0,0,0,0,0,0,0
3645,3645_5,0,0,0,0,0,0,0,0,0,0
3459,3459_5,0,9.12546,0,0,0.167941,0,0,0,0,0
11285,11285_5,0,0,0,0,0,0,0,0,0,0
9047,9047_5,0,0,0,0,0,0,0,0,0,0
7444,7444_5,0,0,0,0,0,0,0,0,0,0
7133,7133_5,0,3.28015,0,0,0,0,0,0,0,0
55591,55591_5,0,2.7237,0,0,0.0316856,0,0,0,103.059,0
5452,5452_5,0,0,0,0,0,25.1781,5.26905,0,0,10.862
65980,65980_5,0,16.7132,0,0,26.3141,0,0,0,0,0
6642,6642_5,0,20.0111,0,0,0,0,0,0,3.49429,22.0933
9519,9519_5,0,0,0,0,0,0,0,0,0,0
56938,56938_5,0,0,0,0,0,0,0,0,0,0
9774,9774_5,2.16608,76.8039,334.225,105.058,1.63738,0,38.0296,331.866,57.87,1332.16
55334,55334_5,0,0,0,0,0.366466,116.297,0,0.573639,0.314491,2.98046
286,286_5,0,0,0,0,0,0,0,0,0,0
3381,3381_5,0,0,0,0,0,0,0,0,0,0
51106,51106_5,0,0,0,0,212.006,0,0,0,0,0
9135,9135_5,0,0,0,0,0,0.122119,0,27.4129,0,0
3149,3149_5,0,0,0,0,0,0,0,0,0,1.65461
23279,23279_5,0,0,0,10.0933,12.2453,0,0,0,0,269.178
578,578_5,0,0,0,0,0,0,0,0,0,0
4593,4593_5,0,0,0,0,0,0,0,0,0,0
22807,22807_5,0,0,0,0,0,0,0,0,0,0
2896,2896_5,0,0,0,0,62.0444,0,17.8606,0,0,0
51306,51306_5,0,1.10099,0,0,0,0,0,0,0,0
57514,57514_5,0,0,0,0,0,0,0,0,0.273193,0
55166,55166_5,0,0,0,0,1.20638,0,0,0,0,0
6301,6301_5,1.08562,1.34388,0,1.48748,1.92177,126.848,65.1801,0,2.50091,0
8498,8498_5,0,133.958,0,0,1.38453,0,0,0,0,0
5926,5926_5,0,165.002,0.23606,0.574527,0.426371,17.8231,0,0.511955,0,0
7260,7260_5,0,0,0,0,0,0,0,0,0,50.9627
10908,10908_5,0,0,0,0,0,0,0,0,0,0
8100,8100_5,0,0.560483,0,0,0,0,0,0.776848,0,0
56052,56052_5,0,0,0,0,0,0,0,0.598041,0,4.55931
55596,55596_5,0,9.51389,4.63721,0,0,0,0,838.472,0,0
10061,10061_5,0,0,0,2.09661,0,0,55.1676,0,0,1.66153
54480,54480_5,0,0,0,0,0,0,0,0,0,0
57554,57554_5,0,0,0,0,0,11.0144,0,0,0,0
2530,2530_5,421.346,60.4079,30.9607,0,233.496,36.2812,10.1419,8.652,0,9.51701
55236,55236_5,0,40.5079,0,22.6533,0.0128695,0,0,38.4122,0.936034,0
9846,9846_5,0,0,0,0,0,0,0,0,0,0
535,535_5,0,0,0,1.83596,0.808493,0,0,221.852,0,0
8554,8554_5,0,0,0,0,117.302,1442.96,0,0,171.893,128.385
9497,9497_5,0,0,0,0,17.5951,0,0,147.186,0,0
321,321_5,0,0,0,0,0,0,0,0,0,0
5606,5606_5,0,0,0,0,74.0919,0,0,0,0,0
79645,79645_5,0,0,0,0,0,0,0,0,0,0
9168,9168_5,282.479,634.695,552.031,122.455,670.736,99.8767,607.114,96.5824,1522.19,451.902
28990,28990_5,0,0,0.210585,0.357995,0.0937422,0,0,0,0,0
25897,25897_5,35.0985,0,0,267.568,86.114,0,0,0,0,0
8504,8504_5,0,0,0,0,0,0,0,0,0,605.846
11345,11345_5,109.215,6.2614,0,0,0,155.628,0,0,62.6721,37.3139
4653,4653_5,0,0,0,0,0,0,0,0,0,0
26751,26751_5,0.684156,149.338,0,0,270.218,16.3999,0,0,0,18.7036
84908,84908_5,1.03031,0,0,0,0.550055,0,9.79144,0,61.4789,24.0801
7414,7414_5,0,0,0,0,65.3095,0,0,0,16.755,0
55789,55789_5,0,4.92152,0,0,2.59512,27.0494,0,0,0,0
23604,23604_5,0,0,0,0,0,0.397615,0,0,0,0
8439,8439_5,0,0,0,5.04839,0.0596658,0,0,0,0,0
159,159_5,0,0,0,0,0.0608011,0,0,0,0,0
26228,26228_5,0,192.069,0,0,0,13.3719,0,0,0,0
7077,7077_5,0,0,3.45866,0,0,0,0,0,0.450118,0
5981,5981_5,0,0,0,0,11.1778,10.5726,0.543686,0,5.16441,16.3816
55773,55773_5,0,1.86311,37.984,0,23.5969,0.303827,0,0,73.1082,81.9054
8452,8452_5,0.106552,330.523,0,4.95937,33.6566,0,0,0,0.0295382,396.631
9172,9172_5,0,0,0,0,0,0,0,0,0,0
5009,5009_5,0,0,0,0,0,0,0,0,0,0
10858,10858_5,0,0,0,0,0,0,0,0,0,0
26009,26009_5,0.388109,0,0.0851118,6.73191,0,0.235192,0,0,0,0
6570,6570_5,0,0,0,0,0,0,0,0,0,0
9099,9099_5,0,0,0,0,0,0,0,0,0,0
846,846_5,0,0,0,0,0,0,0,0,0,0
27175,27175_5,0,27.1404,1.29605,39.3551,0,0,0,19.353,0,0
51121,51121_5,0,0,0,16.1817,0,0,0,0,0,0
2324,2324_5,0,0,0,0,0,0,0,0,0,0
54888,54888_5,0,217.036,0,105.469,0,3.53531,23.2062,0,0,0
54455,54455_5,0,0,18.3179,0.737309,0,0,0,0,0,21.3056
4238,4238_5,0,0,0,4.83806,0,0,0,0,4.91118,0
84245,84245_5,0,0,0,0,0,0.390518,0,0,0,0
4234,4234_5,0,0,0,0,4.39872,0,0,0,0,0
3224,3224_5,0,0,0,0,0,0,0,0,0,0
175,175_5,0,0,389.534,0,0,0,0,0,0,2.91498
55300,55300_5,0,0,0,0,0.0872477,0,0,0,0,0
259282,259282_5,1.23577,4.42398,0,0.459699,0,0,0.512589,4.50822,8.08485,0
27430,27430_5,4.09739,3.58936,0,0,141.142,0,0.902354,5.96204,0,0
7092,7092_5,0,0,0,0,0,0,0,0,0,0
23644,23644_5,0,3.69334,0,0,0,0,0,0,0,0
7204,7204_5,0,0,10.9399,0,0,0,3.30398,0,0,0
1462,1462_5,0,0,0,0,0,0,0,0,146.048,0
23274,23274_5,0,0,0,0,0,0,0,0,0,0
4481,4481_5,0,0,0,0,0,0,0,0,0,0
999,999_5,0,0,0,0,46.6157,18.7423,0,0,0.0446384,0
23517,23517_5,14.7824,26.9184,5.68504,0,2.61349,75.2619,0,120.142,0,0
1767,1767_5,0,0,0,0,0,1.35433,0,0,0,0
9765,9765_5,0,0,0,0.0452643,0,0,0,151.189,21.0283,0
79567,79567_5,0,0,0,0,0,0,0,0,0,0
729,729_5,0,0,0,0,0,0,0,0,0,0
26064,26064_5,0,0,0,0,0,0,0,0,0,0
11063,11063_5,0,0,0,0,0,0,0,0,0,0
11284,11284_5,0,118.232,0,0,0,0,0,0,0,0
54831,54831_5,0,0,0,0,0,0,0,0,0,0
23035,23035_5,0,0,0,0,0.0511744,0,0,0,0,0
54908,54908_5,0,0,0,0,0,0,0,108.403,0,0
27067,27067_5,0,4.38096,70.9386,0,4.12654,0,0,0,16.0002,2.81749
54896,54896_5,0,0,0,0,1.1445,0,0,0,0,0
1497,1497_5,0,0,0,0,0,0,0,0,0,0
65078,65078_5,0,0,0,0,0,0,0,0,0,0
79142,79142_5,0,0,0.463854,0,0,0,0,0,8.77845,0
1008,1008_5,0,0,0,0,0,0,0,0,0,0
3631,3631_5,0,18.569,6.47633,0,0,11.914,0,1.36562,0.350381,0.8635
5874,5874_5,0,0,0,0,0,0,0,0,0,0
5685,5685_5,0,4.09956,0,1.58244,2.99219,18.9572,0,0,0,1098.1
23026,23026_5,0,0,0,0,0,0,0,0,0,0
55341,55341_5,0,0,0,0,7.91909,0,0,0,120.75,21.4334
10039,10039_5,0,0,0,0,0,0,0.279933,0,0,0
3371,3371_5,0,0,0,0,0,0,0,0,0,0
90326,90326_5,0,0,0,0,0,0,0,0,240.961,10.2105
140876,140876_5,0,0,0,0,0,0,0,0,0,0
55775,55775_5,0,0,0,0,0,0,0,0,0,0
84883,84883_5,0,0,0,0,0,0,0,0,0,0
56918,56918_5,0,0,0,0,0,0,2.9021,0,0,0
55812,55812_5,1.61779,0,0,0,0,0,1.30841,0,0,0
9440,9440_5,0,0,0,0,92.4514,17.3584,0,0,47.3132,0
54884,54884_5,0,0,0,0,0,0,0,0,0,0
822,822_5,0,0,0,18.4957,79.1664,0,0,0,0,0
1175,1175_5,0,0,0,0,125.177,0,27.5652,0,138.788,21.2129
7399,7399_5,0,0,0,0,0,0,0,0,0,0
11055,11055_5,0,0,0,0,0,0,0,0,0,0
7038,7038_5,0,0,0,0,0,0,0,0,0,0
10863,10863_5,0,0,0,10.6944,0.61366,0.901641,0,0,0,0
8538,8538_5,0,0,0,0,0,0,0,0,0,0
54165,54165_5,0,0.340326,0,0,0,0,0,0,0.010377,35.852
23338,23338_5,0,0,0,0,0,34.6738,0,0,0,0
7546,7546_5,0,0,0,0,0,0,0,0,0,0
3937,3937_5,0,0,0,0,0,0,0,0,0,3.97301
54802,54802_5,0,0,0,0,0,0,0,0,0,0
153,153_5,0,0,0,0,0,0,0,0,0,0
2981,2981_5,0,32.4762,0,0,0,0,0,0,0,0
9820,9820_5,0,0,0,0,0,0,0,0,0,0
1495,1495_5,0.392212,227.435,13.3943,0,34.328,0.473266,0,0,0,0
5256,5256_5,0,0,1.37324,0,0,0,0,0,0,0
54875,54875_5,0,0,0,0,0,0,0,0,0,0
2042,2042_5,0,0,0,0,0,0,0,0,0,0
3309,3309_5,2.27872,78.4848,16.7409,5.26525,0,102.676,139.927,0.1992,19.4101,830.634
1829,1829_5,0,0,0,0.185264,344.401,0,0,0,0,0
54960,54960_5,0,0,0,0,0,0,0,0,0,0
8481,8481_5,0,362.093,378.498,0.661268,0,0,0,0.229613,55.9948,1.66833
2824,2824_5,0,0,0,0,0,0,0,0,0,0
51438,51438_5,0,0,0,0,0,0,0,0,0,0
80243,80243_5,0,0,0,0,0,0,0,0,0.0102846,0
22884,22884_5,0,0,0,0,0,36.6687,0,0,0,0
64848,64848_5,0,0,0,0,0,0,0,0,0,0
56474,56474_5,0,0,0,0,0,0,0,0,0,0
51606,51606_5,0,0,0,0,0,0,0,0,0,0
5431,5431_5,0,17.3429,12.8314,31.1707,26.6896,7.00553,0,0,3.56385,0
56204,56204_5,10.268,161.391,0,123.5,584.893,0,4.44071,18.0181,0,263.857
116984,116984_5,0,0,0,0,0,0,0,0,0,0
7175,7175_5,0,8.63591,180.902,5.89373,4.16451,0.270112,1.59358,0.573921,460.639,19.5834
1356,1356_5,0,17.9998,0.442159,0,21.2194,974.551,318.025,43.7723,30.2336,7.14466
23247,23247_5,0,0,0,0,0.938078,0,0,0,0,0
84062,84062_5,0,0,0,0,0,0,0.749819,0,0,41.1626
7504,7504_5,0,0,0,0,0,0,0,0,0,0
57101,57101_5,0,0,0,0,0,0,0,0,0,0
57102,57102_5,0,3.47281,0,0,0,3.46136,0,0,0,0
6322,6322_5,0,1.86581,0,0,5.67491,0,0,0,0,0
55841,55841_5,0.119308,2.16638,0,0,0,6.17461,0,0,0.290019,0
395,395_5,0,0,0,11.5003,0,0,0,0,5.41128,0
27146,27146_5,0,0,0,0,0,0,0,0,0,0
4134,4134_5,0,0,290.87,3.35968,109.592,0,0,220.666,0,8.28056
57120,57120_5,0,3.15862,0,20.7664,0,0,0,0,0,0
6098,6098_5,0,0,0,0,0,0,0,0,0,0
57646,57646_5,43.4738,0,0,0,0,0,0,0,0,0
9734,9734_5,0,0,0,1.91476,0.294504,463.514,0,152.584,0,157.913
26262,26262_5,0,0,0,0,0,0,0,0,0,0
51491,51491_5,0,8.45341,0,0,0,0,0,0,0,0
57545,57545_5,0,0,0,0,16.6206,2.56405,0,0,0,0
50484,50484_5,0,0,0,0,0,0,0,0,0,0
168850,168850_5,0,0,0,0,2.81682,0,0,0,3.80191,0
608,608_5,966.464,160.2,0,259.831,0,0,443.647,948.078,189.429,0
92017,92017_5,0,51.9851,0,0,1.51472,0,0.274561,2.5956,0,35.0142
55885,55885_5,0,0,0,0,0,0,0,0,0,0
55173,55173_5,0,0,0,0,31.0723,0,0,0,0,174.624
51773,51773_5,0,147.034,0,0,44.9536,0,9.41276,0,0,0
55187,55187_5,0,2.3436,0,0,0,0,0,0,0,0
10659,10659_5,0,0,0,6.09032,0,0,0,0,0,0
23196,23196_5,0,0,0,82.1577,0.258589,0,2.44688,0,86.4691,6.01808
23518,23518_5,0,36.4727,20.8245,0.458499,0,0,0,119.121,0,0
1298,1298_5,0,0,0,0,0,0,0,0,0,0
4254,4254_5,0,0,0,0,0,0,0,0,0,0
1161,1161_5,0,0,0.618859,0,73.5441,0,0,0,0,0
11174,11174_5,0,0,0,0,0,0,0,0,0,0
9563,9563_5,0,0,0,0,0,0,0,0,0,0
9341,9341_5,0,0,0,0,0,1.08352,0,0,0.0476507,194.077
8863,8863_5,46.8172,0,0,0,0,0,0,0,1.1557,0
10911,10911_5,0,0,0,0,0,0,0,0,0,0
3604,3604_5,0,0,0,0,0,0,0,0,0.249446,0
55040,55040_5,0,0,0,0,0,0,0,0,0,0
4052,4052_5,0,2.97524,0,0,0,0,0,0,0,0
5954,5954_5,0,8.54848,0,0,0.252852,0,4.78849,0,15.0812,0
2006,2006_5,0,0,0,0,0,0,0,0,0,0
5982,5982_5,0,0,0,0,0,0,0,0,0,0
57492,57492_5,3.11389,114.101,4.94751,0,18.7373,1.57374,0,34.8277,3.67309,0
81037,81037_5,0,0,62.0714,2.95923,13.4936,0,10.1109,12.8666,0,57.7507
23327,23327_5,0,0,59.6985,0,0,0,0,0,0,0
50943,50943_5,0,0,0,0,0,0,0,0,0,0
89801,89801_5,0,0,0,0,0,0,0,0,0,0
3074,3074_5,0,0,0,5.06889,0,0,0,0,1.26992,0
79810,79810_5,0,0,0,0,0,0,0,0,0,0
340533,340533_5,0,0,0,0,0,0,0,0,0,0
51528,51528_5,0,0.744356,0,0,0,0,0,0,0,0
27122,27122_5,0,0,0,0,0,0,0,0,41.0406,0
7984,7984_5,0,20.6487,0,0,0,0,0,0,0,0
9603,9603_5,0,0,0,0,0,181.235,0.123055,0,0,0
63933,63933_5,0,0,0,0,0,0,0,0,0,0
51474,51474_5,1.51328,54.5982,0,44.7616,1.18414,2.00862,0,0,0,0
25875,25875_5,0,292.678,0,0,0,0,5.9115,0,0,0
9498,9498_5,0,0,0,0,0,14.9528,0,0,0,0
10319,10319_5,0,0,0,0,0,0,0,0,0,0
5733,5733_5,0,0,0,0,0,0,0,0,0,0
79931,79931_5,0,0,0,0,0,0,0,0,0,0
5601,5601_5,0,0,0,0,0,0,0.155422,0,0,0
91522,91522_5,0,0,0,0,0,0,0,0,0,0
9564,9564_5,0,0,0,0,7.16516,0,0,0,0,0
84067,84067_5,0,0,0,0,0,0,0,0,0,0
9709,9709_5,362.132,3736.07,3037.49,2347.06,1648.01,297.811,166.504,5535.91,461.154,487.624
9454,9454_5,0,0,0,0,0,0,0,0,0,0
5888,5888_5,0,0,0,0,0,0,0,0,0,0
10721,10721_5,0,0,0,0,0,0.298466,0,0,0,1.94518
5291,5291_5,0,18.0664,0,0,0,81.4964,0,0,0,0
1535,1535_5,0,3.67066,12.1305,9.07348,0,0,0,0,33.9322,0
84321,84321_5,0,0,0,0,0,0,0,0,0,0
23593,23593_5,0,0,0,0,132.018,0,0,0,0,0
10198,10198_5,0,0,0,0,0.0768344,4.12227,0,0,0,0
54477,54477_5,0,29.4964,0,0,0,0,0,0,0,0
5652,5652_5,0,7.36684,0,0,0,0,0,0,0,0
80143,80143_5,0,0,0,178.181,0,8.80151,0,0,0,0
23223,23223_5,0,2.10278,0,0,2.6269,0,0,329.598,80.9773,0
57600,57600_5,0,0,0,0,0,0,0,0,0,0
6307,6307_5,0,0,0,0,0.0993424,0,0,0,0,0
55761,55761_5,2.25747,0,0,0,13.4364,54.7274,1.93299,101.845,0,869.111
60529,60529_5,0,0,0,0,0,0,0,0,0,0
23105,23105_5,0,0,0,0,0,0,0,0,0,0
1112,1112_5,0,8.78355,0.381044,0,0,2.42895,0,0,0,0
728464,728464_5,0,0,0,0,0,1.8735,0,0,0,0
8574,8574_5,0,0,28.7997,0,0,0,0,0,0,0
51154,51154_5,0,0,0,0,0,0,0,0,0.165732,0
4826,4826_5,0,0,0,0,0,0,0,0,0,0
55850,55850_5,0,0,2.77729,0,0,0,0,7.05022,0,0
23101,23101_5,0,0,0,0,0,0.242448,0.106794,0,0,0
83714,83714_5,0,0,0,0,0,0,0,0,0,0
3909,3909_5,0,0,0,0,0,0,0,0,0,0
55745,55745_5,0,0,0,0,0,0,0,0,0,0
29945,29945_5,15.6761,0,0,0,4.43236,126.706,14.1549,0.221757,1.43338,552.987
3784,3784_5,0,3.47261,0,0,12.6439,0,0,0,0,0
27095,27095_5,0,0,0,0,0,0,0,0,0,0
9967,9967_5,0,3.31017,0,63.0543,0,4.06277,5.32511,10.9897,69.8611,35.4703
29085,29085_5,504.185,0,0,636.296,245.839,1014.3,1073.17,0,275.528,35.0186
954,954_5,0,0,0,0,0,0,0,0,0,0
4065,4065_5,3.08772,0,0,0.527268,29.6163,0,0,0,0.0409235,87.3626
51742,51742_5,42.4123,0.96769,32.8484,0,0.467426,237.755,0.201711,0,128.159,24.9582
23596,23596_5,0,0,0,0,0,0,0,0,0,0
10806,10806_5,0,0,0,0,0,0,0,1010.08,0.027251,0
5798,5798_5,0,0,0,0,0,0,0,0,0,0
55733,55733_5,0,0,0,0,0,1.61187,0,0,0,0
23095,23095_5,0,0,0,0,0,2.7735,0,0,0,0
2296,2296_5,0,0,0,0,0,0,0,0,0,0
25771,25771_5,0,33.5092,0,0,0,0,0,337.588,0,0
23224,23224_5,0,16.5081,0.172543,0.0316616,71.3583,3.6182,1.57973,0,4.00444,213.905
57475,57475_5,0,0,0,0,0,0,0,0,0,0
10079,10079_5,0,0,0,0,0.0427892,0,0,0,3.06251,0
23626,23626_5,0,0,0,0,0,0,0,0,0,0
140689,140689_5,0,0,0,0,0,0,0,0,0,0
25884,25884_5,0,0,0,0,0,0,0,0,0,0
23201,23201_5,0,17.9482,0,0,0,0,0.201535,0,0,0
84957,84957_5,0,0,0,0,0,0,0,0,0,0
2581,2581_5,0,0,0,0,0,0.943091,0,0,0,1.50952
51602,51602_5,0,57.9581,1.21877,152.127,446.747,3.19993,809.972,0.814815,434.166,826.358
26099,26099_5,0,0,0,0,0,0,0,0,0,0
3757,3757_5,0,0,0,0,0,0,0,0,0,0
8454,8454_5,0,0,0,0,0.155617,0,0,0,0,0
10827,10827_5,0,3.17579,42.3597,0,0,0,0,0,0,0
26999,26999_5,0,0,0,2.10489,18.8981,0,0,0,0,28.5409
23118,23118_5,0,4.47493,8.89906,0,0.200942,0,0,0,0,0
116254,116254_5,0.338427,0,0,0,51.6601,0,0,0,0,0
5610,5610_5,0.249106,10.8825,0,0,0,0,0.437268,0,1.72819,0
57602,57602_5,0,0.958311,0,0,0,0,0,0,0,13.7809
58508,58508_5,11.1725,150.884,190.887,14.7088,23.0294,0,16.9701,353.895,29.4331,0
55283,55283_5,0,0,0,0,0.0530105,0,0,0,0,0
114800,114800_5,0,0,0,0,0,0,0,0,0,0
23369,23369_5,0,79.7366,0,0,26.5462,8.67347,0.403524,0,64.2117,1.95745
84545,84545_5,0,0,0,0,0,0,0,0,183.997,0
3700,3700_5,0,0,0,0,0,0,0,0,0,0
3697,3697_5,0,0,0,0,0,0,0,0,0,0
54969,54969_5,0,0,0,0,0,0,0,0,0,16.4282
51663,51663_5,0.328469,72.0226,7.38516,16.9302,422.669,474.357,0.0621922,0.408089,2.71929,0
55609,55609_5,0,0,0,0,0,0,0.0658119,0,0,0
10886,10886_5,0,0,0,0,0,0,0,0,0,0
112885,112885_5,0,0,0,0,0,0,0,0,0,0
7185,7185_5,0,0,0,0,0,0,0,0,0,0
54542,54542_5,0,0,0,0,3.22469,0.195106,0,0.134372,6.52921,0
55540,55540_5,0,0,0,0,0,0,0,0,0,0
10758,10758_5,0,0,0,0,0,0,0,0,0,0
8908,8908_5,0,0,0.460229,1.42654,0,0,0,0,0,0
131566,131566_5,0,0,0,0,0,0,0,2.13489,0.0126851,0
6317,6317_5,0,0,0,0,0,0,0,0,0,0
6646,6646_5,0,44.518,0,0,9.63935,0,0,0.408619,0,4.18981
5318,5318_5,0,37.1932,0,0,4.35322,0,0,0,0.162323,0
4438,4438_5,0,0,0,0,0,0,0,0,0,0
2155,2155_5,0,0,0,0,0,0,0,0,0,0
2665,2665_5,6.81546,0,0,0,0,0.291882,0.74628,14.0534,40.2116,103.038
639,639_5,97.0983,189.637,106.57,0.464501,1.35535,20.1379,10.5905,229.525,31.7646,382.25
9474,9474_5,0,0,0,0,0,0,0,0,0,0
57458,57458_5,0,0,0,0,0,0,0,0,0,0
57095,57095_5,0,244.503,0,0.398054,0.614793,0,0,0,97.5474,25.4477
57504,57504_5,10.4618,0,0,0,0,629.258,0,0,0,0
8975,8975_5,0,0,0,0,0,0,0,0,0,242.275
23200,23200_5,0,54.9317,0,0,0,0,0,0,0,71.8147
3918,3918_5,0,18.6941,0,0,0,0,0,0,0,0
5218,5218_5,0,33.7925,0,15.5037,0,3.12608,0,319.746,0,87.3906
29927,29927_5,27.4225,0,5.44089,0,0.897523,0,42.8806,0,15.8817,8.09453
4659,4659_5,492.42,18.4774,0,406.619,0,0,0,8.33759,0,0
5923,5923_5,0,0,0,0,0,0,0,0,0,0
816,816_5,0,0,0,0,0,0,0,0,0,0
9696,9696_5,0,0,0,0,0,0,0,0,0,0
55718,55718_5,0,0,0,0,0,0,0,29.9431,0,0
493,493_5,0,0,0,0,69.6257,0,0,0,14.1687,8.65416
9877,9877_5,0,0,4.74353,0,235.181,0.16895,0,647.214,0.125603,18.6369
55781,55781_5,0,0,0,3.58655,1.36971,0,0,0,0,0
54432,54432_5,10.3884,0,0,0,0,30.5022,0,0,26.3585,4.26551
55706,55706_5,0,0.657966,0,0.233104,0,0,0,0,0,0
1608,1608_5,0,0,0,0,0,0,0,0,0,0
84256,84256_5,0,0,0,0,0,0,0,0,0,0
64718,64718_5,0,0,51.2964,0,0.313643,0,0,0,0,0
6916,6916_5,0,0,0,2.70522,0,0,0,0,37.7673,0
64761,64761_5,0,2.85025,0,0,0,0,0,0,0,0
5832,5832_5,0,0,0.218692,0,2.04786,214.839,0,236.007,21.148,0
6894,6894_5,0,0.546334,0,0.338559,0,0,0.106878,0,0,16.477
5188,5188_5,0,0,0,0,0,0,0,0,0,0
4084,4084_5,0,224.184,0,12.5924,126.981,0,22.7856,0,2.80306,0
5128,5128_5,0,0,0,0,0,0,0,0,0,18.9998
548645,548645_5,0.0519833,0,0,0,0,0,0,27.2025,0.0305313,0
6515,6515_5,0,0.481705,0,0,0,0,0,0,270.938,0
5662,5662_5,0,0,0,0,0,0,0,0,0,0
9150,9150_5,0,0,0,0,0,0,0,0,0,0
8531,8531_5,0,7.57981,0.991839,0,51.2177,0,0,0,0,0
55359,55359_5,0,0,0,0,0,0,0,0,0,0
65125,65125_5,0,0,0,72.045,4.10618,0,0.121915,0,0,8.61697
55749,55749_5,0,8.54483,0,1.79611,0.606407,0,0,0,0,2.51684
11054,11054_5,0,3.398,0,46.1036,3.0191,0,0,0,0,0
2769,2769_5,0,0,0,0,0,0,0,0,0,0
84699,84699_5,0,0,0,0,0,0,0,0,0,0
55650,55650_5,0,0,0,0,0,0,0,0,0,0
10076,10076_5,0,0,0,0,0,0,0,0,0,0
9410,9410_5,0,0,0,0,0,0,0,0,0,0
23504,23504_5,0,0,0,0,0,0,0,0,0,0
1301,1301_5,0,0,0,0,0,0,0,0,2.8076,0
79832,79832_5,0,0,0,0,0,0,0,0,0,0
51660,51660_5,0,9.08466,121.044,202.071,14.3309,6.28772,0,1434.12,0,7.29231
30,30_5,1.99052,0.806896,0,0,660.321,0,0,0,0,0
586,586_5,0,0,0,0,0,0,2.30888,0,0,2.62217
51564,51564_5,0.246165,3.84432,0,0,0,0,0,0,0,0
11178,11178_5,0,0,0,0,0,0,0,0,0,0
93166,93166_5,0,0,0,0,0,0,0,0,0,0
7478,7478_5,0,0,0,0,0,0,0,0,0,0
6676,6676_5,0,0,220.609,83.0005,192.617,37.9006,0,0,0,0
10787,10787_5,0,29.7389,0,0.0500366,0,0.0257948,0,0,0,0
60488,60488_5,0,1.96404,0,0,0,0,0,0,0,0
2983,2983_5,0,0,0,0,0,0,0,0,0,0
6433,6433_5,0,0,0,0,0,0.259282,2.70371,0,0,0
10188,10188_5,0,0,0,0,0,0,0.12792,17.3493,0,0.968608
23041,23041_5,0,192.846,0.202146,1.57152,119.331,1.29452,0,0,0,2.27835
