GeneID,Gene_Numeration,RHC3546__Tcell___C6E879,RHC4045__MastCell___E596C5,RHC4053__Tcell___C6E879,RHC4747__Tcell___C6E879,RHC4771__Tcell___C6E879,RHC4776__Tcell___C6E879,RHC4804__Tcell___C6E879,RHL2752__Tcell___C6E879,RHC5620__Tcell___C6E879,RHC5646__Tcell___C6E879,RHC5699__Tcell___C6E879,RHC5702__Tcell___C6E879,RHC5827__Tcell___C6E879,RHC5910__Tcell___C6E879,RHC5982__Tcell___C6E879,RHC5995__Tcell___C6E879,RHC6004__Tcell___C6E879
677763,677763_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677679,677679_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677774,677774_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109616998,109616998_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100423036,100423036_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100313886,100313886_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109616966,109616966_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927487,101927487_4,18.0986,70.642,101.787,0,0,76.624,9.45928,0,0,14.595,0,6.66289,36.5106,3.13817,0,2.93349,21.2663
100507403,100507403_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100505659,100505659_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102467222,102467222_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431704,431704_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26025,26025_4,0,0,0,0,0,0.673161,0,0,0,0,0,0,0,0,0,0,0
101927798,101927798_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106479020,106479020_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926956,101926956_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874323,100874323_4,0,0,0,8.9232,0,0,0,0,0,0,0,0,0,0,0,0,0
286114,286114_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157627,157627_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318815,0
100127983,100127983_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112441434,112441434_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.206
100507435,100507435_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168455,168455_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286135,286135_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929528,101929528_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,3206_4,1.60285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928093,101928093_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285627,285627_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128126,100128126_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399474,399474_4,0,0,0,0,0,0,0,0,0.583261,0,0,6.58844,0,0,0,0,0
56100,56100_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647174,647174_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927766,101927766_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149466,149466_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497634,497634_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377682,105377682_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644660,644660_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619344,619344_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388610,388610_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507464,100507464_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379391,105379391_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379194,105379194_4,0,0,0,0,0,7.81304,0,0,0,0,0,0,0,0,0,0,0
101410536,101410536_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507420,100507420_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285629,285629_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377736,105377736_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552853,552853_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375706,105375706_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100750225,100750225_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507341,100507341_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927908,101927908_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56110,56110_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929450,101929450_4,0,0,0,0,0,0,0,0,0,0,0.192096,0,0,0,0,0,0
342538,342538_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375744,105375744_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93668,93668_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107075116,107075116_4,4.47292,1526.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56108,56108_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411151,0,0,0
442388,442388_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152138,152138_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929341,101929341_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724623,102724623_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506237,100506237_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377716,105377716_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927822,101927822_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731779,731779_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347051,347051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375847,105375847_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929268,101929268_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286177,286177_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106144529,106144529_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143244,143244_4,0.303494,0.116355,0,0.825762,0,0,0,0,0,0.270053,0,0.709828,0,0,0,3.13426,0.450862
107986898,107986898_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929191,101929191_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929315,101929315_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928033,101928033_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100505718,100505718_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101930275,101930275_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375679,105375679_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928136,101928136_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104266957,104266957_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926977,101926977_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440138,440138_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.771
100507316,100507316_4,0,0,0,0,0,0,0,0,619.731,0,0,0,0,0,0,0,0
552889,552889_4,0.239872,0,0,0,0,0,0,0,0,0,0,0.123799,0,0,0,0,136.719
101926908,101926908_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,5591_4,40.8411,100.429,0,2.36356,46.5078,0,55.5469,48.7568,0,50.7086,0,510.355,0,0,0.0790674,610.363,13.2286
56109,56109_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874051,100874051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286184,286184_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100288181,100288181_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928058,101928058_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,9708_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375814,105375814_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102467655,102467655_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9724,9724_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101937451,101937451_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112543493,112543493_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440695,440695_4,0,0,0,0,0,0,5.84331,0,0,7.80939,0,0,0,0,0,0,0
100507156,100507156_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56106,56106_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157376,157376_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929488,101929488_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56105,56105_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927459,101927459_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154761,154761_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6914
102724612,102724612_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103352670,103352670_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56103,56103_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8641,8641_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797913,0,0,0
285593,285593_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137075,137075_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926892,101926892_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375726,105375726_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100856811,100856811_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927862,101927862_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723885,102723885_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339324,339324_4,0,8.10079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619434,619434_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375787,105375787_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874286,100874286_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375851,105375851_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507071,100507071_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286094,286094_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,4067_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54984,54984_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986980,107986980_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401463,401463_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128750,100128750_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111082988,111082988_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56099,56099_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375929,105375929_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,927_4,0,0,0,0,0,14.3485,0,0,0,304.647,0,0,0,0,0,0,0
102557615,102557615_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286178,286178_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103164619,103164619_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728888,728888_4,2.52809,0,6.65185,0,3.06968,3.33577,0,0,0,0,0,0.124529,0.710976,0,0.401737,0,0
56104,56104_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927115,101927115_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375624,105375624_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379301,105379301_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56112,56112_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929415,101929415_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927003,101927003_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927513,101927513_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101926978,101926978_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927815,101927815_4,0,0,0,0,0,0,0,0,0,0,1614.63,0,0,0,0,0,0
442893,442893_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102546298,102546298_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929172,101929172_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104326051,104326051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441355,441355_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375843,105375843_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929719,101929719_4,0.155604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133311,100133311_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100130155,100130155_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78998,78998_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927141,101927141_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441381,441381_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100049587,100049587_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928812,101928812_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928132,101928132_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59351,59351_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100130268,100130268_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874014,100874014_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390197,390197_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133315,100133315_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91056,91056_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506082,100506082_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376554,105376554_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376609,105376609_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29082,29082_4,0,0,0,0,0,27.3388,1485.88,769.628,1014.35,0,0,13.908,0,0,0,0,73.9476
101928440,101928440_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376633,105376633_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507384,100507384_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89858,89858_4,0,46.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90024,90024_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132430,132430_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,4975_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103695435,103695435_4,0,0,0,0,0,0,0,0,0,19.02,0,0,0,0,0,0,0
101928536,101928536_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369473,105369473_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506675,100506675_4,40.2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54551,54551_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929517,101929517_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283106,283106_4,0,0,0,0,0,0,9.51348,0,0,0,0,0.363355,48.4239,0,0,0,0
101929427,101929427_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728975,728975_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387715,387715_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,3630_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221122,221122_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388015,388015_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376570,105376570_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376557,105376557_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8790,8790_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109729147,109729147_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507392,100507392_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100423062,100423062_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927702,101927702_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92312,92312_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390264,390264_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376654,105376654_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,1937_4,10.9646,890.089,0,310.289,1322.92,0,63.2934,73.7692,2485.7,0,1859.67,2992.56,0,3.30761,146.646,469.55,65.6669
105375861,105375861_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100529251,100529251_4,0,0,0,0,0,0,0,0,22.528,0,0,0,0,0,0,0,0
101928535,101928535_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340357,340357_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692247,692247_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390167,390167_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387751,387751_4,0,0,0,20.1657,0,0,31.9644,0,0,0,0,0,0,88.7493,0,0,8.33126
101929269,101929269_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642799,642799_4,0,51.9491,13.3243,35.965,4.97475,0,0,0,242.058,281.228,0,1.05498,0.690118,1210.9,1249.77,0,0
102724301,102724301_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84769,84769_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493900,493900_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376671,105376671_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927503,101927503_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100499484,100499484_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103695364,103695364_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100505622,100505622_4,0,0,0,0,0,0,135.237,0,0,0,0,0,0,0,0,0,0
729991,729991_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376561,105376561_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376569,105376569_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283299,283299_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874251,100874251_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928823,101928823_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,10072_4,31.4499,0,0,196.111,0,0,0,0,8.39472,0,0,0,0,0,0,0,0
404734,404734_4,0.835444,0,0,0,0,0,417.818,0,0,0,0,0,0,0,0,0,0
3846,3846_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55845,55845_4,0,52.9914,0,0,0,149.194,0,602.303,66.4815,423.748,0,0,0,2.24726,0,0,0
100128233,100128233_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642623,642623_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390168,390168_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100129129,100129129_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57653,57653_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441601,441601_4,0,1.61054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874012,100874012_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268389,112268389_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100528017,100528017_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84992,84992_4,0,0,0,0,0,0,0,0,419.921,0,0,14.3186,0,0,0,0,0
100873989,100873989_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928896,101928896_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929473,101929473_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653166,653166_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928837,101928837_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57132,57132_4,0,0,0,0,0,0,0,0,0,35.49,0,9.82326,1.0232,0.373767,0,0,0
105376606,105376606_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927828,101927828_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493861,493861_4,0,0,0,0,0,0,0,40.6479,0,0,0,0,0,0,0,0,0
100287520,100287520_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255512,255512_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109703458,109703458_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723644,102723644_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103312105,103312105_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112577518,112577518_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928944,101928944_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100130274,100130274_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369423,105369423_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388112,388112_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440068,440068_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219487,219487_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283194,283194_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100533181,100533181_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399959,399959_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646522,646522_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399886,399886_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730013,730013_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100288077,100288077_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171391,171391_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1144
219865,219865_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23741,23741_4,0,961.145,0,1137.21,0,0,0,1157.78,301.016,11.0796,0,346.06,0,0,757.943,15.1886,41.5694
255725,255725_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928894,101928894_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723378,102723378_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369391,105369391_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723330,102723330_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928424,101928424_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79400,79400_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100500938,100500938_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927708,101927708_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133251,100133251_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369413,105369413_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107987155,107987155_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,8843_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18663
255480,255480_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56145,56145_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103581031,103581031_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369519,105369519_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55096,55096_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132078,100132078_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927120,101927120_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724064,102724064_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929549,101929549_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928008,101928008_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723838,102723838_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387810,387810_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105375743,105375743_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101409254,101409254_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59082,59082_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369454,105369454_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100506113,100506113_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928069,101928069_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507144,100507144_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728734,728734_4,3.24482,0,24.1714,33.7092,0,0,0,0,0,0,0,0,0,8.94194,0,0,0
100528064,100528064_4,0,0,0,0,0,0,0,0,4.07882,0,0,0,0,0,0,0,0
81488,81488_4,0,0,0,0,0,0,178.075,0,0,0,4.47889,0,0,0,0,0,0
403312,403312_4,0.158145,0,0,0,0.280315,0,0.192183,0,0.207387,0,0,0,0,0,0.118143,0,0
81343,81343_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
