Gene_Numeration,RHC3546__Tcell___C6E879,RHC4045__MastCell___E596C5,RHC4053__Tcell___C6E879,RHC4747__Tcell___C6E879,RHC4771__Tcell___C6E879,RHC4776__Tcell___C6E879,RHC4804__Tcell___C6E879,RHL2752__Tcell___C6E879,RHC5620__Tcell___C6E879,RHC5646__Tcell___C6E879,RHC5699__Tcell___C6E879,RHC5702__Tcell___C6E879,RHC5827__Tcell___C6E879,RHC5910__Tcell___C6E879,RHC5982__Tcell___C6E879,RHC5995__Tcell___C6E879,RHC6004__Tcell___C6E879
4729_4,0,0,0,0,0,0,0,0.127136,915.092,4006.54,0,24.2797,7.47812,0.00758965,952.504,1270.05,80.7055
63917_4,2.24251,0,1.05016,73.2993,0,0,0,0,0,0,0,28.6113,0,0,0,0,0
2731_4,0,0,0,0,0,0,0,0,0,0,0,0,4754.33,0,0,0,0
788_4,0,0,0.319829,0,0,0,0,0,0,0,0,0,0,0,0,123.147,0
767_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377_4,81.0642,330.712,432.789,638.929,0,0,92.5223,0,114.298,2217.06,0,561.837,287.538,3617.27,0,0,172.706
4351_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26873_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5198_4,0,0,0,0,0,0,5.51358,0,0,0,0,0,0.307135,4.2156,0,0,0
1537_4,36.6937,0,0,0,186.441,0,0,0,0,1.93198,0,0,0,0,0,0,0
1585_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517_4,0,0,0,0,0,0,0,5.55434,0,0,0,0,0,0,0,0,0
246213_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201164_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51268_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10331_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79077_4,0,0,0,0,10.3773,0,0,0,0,0,0,0,0,0,0,201.587,0
284273_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1352
7054_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389015_4,20.065,29.7861,25.0141,0,1.15167,24.881,7.27825,9.10056,15.0778,14.4353,0.810078,12.0984,5.66483,8.86787,34.3463,0,2.77343
1582_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146802_4,46.4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166012_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120103_4,1.89443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60968
5464_4,491.679,0,0,6.81582,2.25764,0,0,1738.38,7.47577,0,0,113.938,0.354723,0,0,2.88559,2.23148
1728_4,0,0,0,0,0,0,0,44.0536,0,0,0,0,0,0,0,0,0
284129_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79813_4,3.6011,0,0,0,0,0,10.3046,0,0,0,0,0,0,0,0,0,0
6448_4,0,0,0,0,0,0,147.249,0,0,0,0,40.2579,0,0,1.09135,0,0
29072_4,0,0,0,3.30665,0,0.516471,0,0,0,0.710129,0,5.10175,0,0,0,0,0
55343_4,0,0,0,0,0,0,0,1.75975,0,0,0,0,0,0,0,0,0
6517_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94033_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84890_4,0,0,0,0,9.45939,0,0,0,0,0,0,0,0,0,0,0,0
25834_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418_4,0,0,0,0,0,0,613.904,157.25,0,0,0,4.52179,0,0,0,0,0
339221_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6472_4,0,0,0,0,0,0,0,0,1476.44,0,0,0,0,0,0,0,0
124637_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338707_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8513_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55256_4,0,34.5993,0,0,0,0,3.9443,140.389,0,0,0,0,0,0,0,0,0
9951_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23236_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79087_4,0,0,0,0,0,0,0,0,0,0,0,0.0830944,0,0,0,0,0
50614_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747_4,0,0,0,19.1958,0,0,0,0,0,0,0,0,0,0,0,0,0
83733_4,0.62451,0,0,0,0,1.2067,0,0,0,0.437697,0,0,0,0,0.483552,0,0
5831_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6546_4,0.398363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89874_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18_4,3.6821,0,203.194,0,0,0,0,0,0,0,269.542,0,0,0,0,0.234607,0
1468_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125061_4,0,0,0,4.58962,0,0,0,0,0.450721,0,0,0,0,0,0,0,0
4166_4,1.1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266740_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54988_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707_4,0,541.826,0,0,0,2328.08,0,761.108,0,0,1361.14,51.3135,0,0,0,1137.91,923.277
7378_4,0,0,0,0,0,0,0,0,915.081,0,0,0,19.7048,0,0,0,0
123876_4,0,0,0,0,0,0,0,0,0,0.433788,0,0,0,0,0,0,0
390928_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111832,0,0,0
100288072_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387893_4,0,0,0,0,0,0,0,0,0,0,0,14.3875,0,0,0,0,67.5861
256435_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29796_4,30.4086,0,629.883,117.008,0,0,0,203.931,2.90618,0,0,44.7401,0,0,0,570.23,163.079
220074_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641371_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10587_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142_4,78.2242,0,832.13,337.937,98.9104,0,140.09,0,0,0,0,14.9159,5.30973,0,0,0,1.81803
55967_4,0,601.226,2538.95,1960.68,0,0,355.37,2291.46,8.20099,0,5.33727,0,5389.78,4.78294,0,0,219.987
93517_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700_4,80.9686,0,0,0,0,0,0,0,936.84,0,731.263,0,39.2531,0,558.781,0,98.0405
387775_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8694_4,0,17.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93034_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377677_4,0,0,0,0,0,0,0,0,0,0,0,0.118869,0,0,0,0,117.328
57419_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122622_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27124_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23545_4,0,0.846999,0,0,0.386014,0,0,0,0,0,0,0,0,0,0,85.2447,4.35401
266722_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64754_4,0,18.294,0,0,0,0,111.384,40.1178,0,0,0,0,0,0,0,0,0
5148_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79581_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51227_4,31.135,0,423.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79896_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527_4,0,0,0,213.351,0,27.4094,0,0,0,0,411.019,21.2024,1.13553,0,0,1.56086,3.51298
55217_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51079_4,1274.46,322.17,826.608,72.9828,0,0,0,812.254,483.605,55.2244,239.797,715.912,0,7.49886,841.066,6.99886,609.418
23396_4,0,0,0,3.2699,0,0,0,0,0,0,0,0,0,0,0,0,0
8529_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51741_4,29.8237,0,0,30.1584,138.096,0,37.2689,0,0,3315.23,0,0,0,0,0,0,297.155
199974_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123264_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66002_4,31.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153201_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260293_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604937,0,0,0
11283_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957_4,33.7477,0,0,0,0,0,0,0,0,0.339573,0,0,0,0,0,0,0
1645_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650_4,0,0,0,123.913,0,0,0,0,0,0,0,0,0,0,0.352021,0,7.8053
3767_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341947_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145173_4,0,0,0,0,0,0,0,0,0,0,0,0,0.0919906,0,0,0,0
6572_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123745_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123688_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10991_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56624_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806_4,0,0,0,28.1122,338.478,0,0,0,0,0,0,0,0,0,0,0,0
169355_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57835_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30814_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377841_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045_4,729.682,1.32376,113.796,2423.34,2463.42,2455.1,202.183,43.5012,303.273,1705.49,1591.31,247.919,3431.13,6.69287,1282.06,1289.43,1421.3
401494_4,0,0,0,141.085,23.4459,0,0,0,0,0,434.128,169.4,0,0,0,0,0
4697_4,0,1.42032,0,77.4646,0,6.17285,26.0422,506.709,1888.07,555.551,0,192.931,415.692,48.3149,370.411,0,0
4128_4,0.278641,0,0,0,0,0,115.575,0,0,0,0,0,0,0.574259,0,0,0
200810_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6817_4,445.987,0.123336,0,0,0,0,0,0,0,0.125956,0,0,0.0842468,2.48453,0,0,2.41103
27010_4,0,0,479.08,0,0,0,0,0,0,0,0,0,0,0,0,35.0573,0
6536_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43008,0,0,0
100_4,151.665,0,0,44.9276,0,0,0,61.3756,24.7055,0,0,721.163,0,0,83.062,0,0
170384_4,0,0,0,0,0,0,0,1123.55,0,64.1585,0,0,0,0,0,0,0
123096_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80055_4,0.242455,0,0,0,0,0,0,0,0,161.499,0,0,0,0,0,0,0.649087
51703_4,0,0,0,0,0,0,69.6544,51.5361,0,66.6087,640.682,6.29132,0,0,0,0,0
6799_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52821
6583_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9583_4,1.81502,11.0768,0,0,0,0,7.20926,14.4628,161.745,1.39438,2.2878,0,0,14.9848,0,73.8457,0
155184_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64499_4,0,1581.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91373_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347587,0
6584_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646486_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81031_4,0,1111.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64078_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23556_4,0,0,0,0,0,0,0,71.6372,0,0,0,0.21989,0,0,0,0,0
955_4,0.607324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660_4,0.887045,15.1246,0,0,0,4.00185,5.37111,0,272.559,0,0,0,0.230226,0.734822,0,0,0
23315_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235884
1553_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7367_4,6.41928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116085_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128_4,121.549,0,0,0,0,0,270.326,0,0,0,0,252.416,0,51.438,0,0,0
9356_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5336_4,0,0,0,40.7855,0,0,341.907,0,0,0,0,0,0,0,0,0,0
54898_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57016_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337876_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26275_4,0,0,0,0,0,0,0,0,0,0,0,0,0.232944,2.98359,126.513,0,31.063
51170_4,64.5375,0,0,0,500.036,0,0,13.9458,8.16527,0,0,0,0,0.77412,0,0,0
6819_4,0,0,0,0,0.450381,0,0,0,0,243.412,0.343603,0,0,0,0,0,0
55315_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54963_4,6.08271,0,0,0,17.467,0,0,0,0,0,0,0.268278,0,0,0,0,0
2673_4,0.112767,0,0,0,16.236,0,0,3.03232,0,0,0,0.0504732,14.9419,0.210348,0,28.5429,0
10724_4,0.201878,16.556,276.322,1201.05,83.273,2411.18,28.0113,350.399,192.223,53.5651,1443.03,113.929,553.768,3192.88,11.0934,0,25.4171
7296_4,7.24951,0,5.45351,0,0,0,253.888,8.82101,0,1.07851,0,0,1.76651,0,0,0,0
192134_4,0.68593,0,0,0,0,0,0,0,0,0,0.699943,0,0,0,0,0,0
142680_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627458,0,0,0
24_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541_4,4025.09,1115.34,119.94,623.241,27.9766,2392.95,4.66203,969.939,0,0,2226.18,0,164.405,68.0943,5.38216,249.386,2361.84
257202_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513_4,186504,7401.29,5165.75,8757.58,8234.14,113.287,6479.34,29257.3,1387.51,10452.8,625.777,5435.34,42634.3,17482.4,18071.1,16897.3,3720.43
10455_4,0,0,0,169.502,0,0,1158.05,0,20.2942,12.7191,0,0,0,0,2860.65,333.412,0
4519_4,48119.3,3927.41,343.182,5192.05,3296.11,70.2821,2437.81,10064.5,6682.47,2567.22,5051.33,3044.33,23259.2,676.69,9727.28,15525.8,4472.57
6526_4,0,0,25.411,0,0,0.195894,0,0,0,23.0113,0,0,0,0,2.09735,0,126.001
64064_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536_4,53335.9,2166.26,615.187,11440.9,1568.44,421.45,1170.59,8534.68,125.946,5497.89,2312.33,1187.91,16663.7,2031.77,20.243,10224.4,1944.4
4540_4,7095.29,551.177,111.03,2555.52,1031.92,261.015,247.687,1394.45,66.6195,0,1111.27,4.0689,1396.76,159.968,21.2756,1416.88,1225.68
4512_4,21035.1,5012.05,7734.81,2503.51,53.5725,66.0307,1068.82,17743.7,3410.57,9408.43,1283.67,2039.4,7234.65,8889.68,18064.7,9153.02,5145.48
4860_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710_4,0,0,0,0,0,0,0,0,326.958,0,0,0.250093,0,0,0,0,0
22876_4,0,0,0,19.3233,0,0,0,0,0,0,0,0,0,0,33.6194,0,0
4537_4,23449.1,4.86787,0,1825.62,21.6119,0,456.805,4047.11,352.712,15.6134,0,1218.67,1113.77,2550.39,0,1629.63,246.745
1066_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538_4,86802.4,2377.53,506.45,4207.35,3235.08,3210.03,1927.72,20694.7,3238.67,1658.13,1199.04,3887.38,9338.83,4844.35,4844.37,10400.5,4415.67
4535_4,24163.6,1869.89,106.729,759.834,1549.96,760.812,105.732,4624.04,40.2655,6198.71,2.2078,1894.11,2263.26,635.65,3546.72,4908.68,531.022
353_4,0,0,1143.88,146.741,0,0,2004.15,0,57.8897,434.392,0,4.86177,198.285,0,21.8848,0,0
4514_4,92444.4,1327.66,657.201,6120.94,3933.93,2752.85,1168.38,24501.1,332.633,7211.92,667.694,1558.4,31690.4,5880.19,1625.65,13865.5,2514.3
4668_4,0.667502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.781,0
259230_4,0,0,0,0,0,0,46.1569,0,0,0,0,0,72.2574,0,0,0,0
8528_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196051_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119548_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360203_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129807_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7923_4,0,0,0,0,0,0,0,0,0,0,0,4.57936,0,0,0,0,0
10554_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392_4,0,292.821,0,181.936,0,0,0,0,0,2.01196,11.4791,0.356329,0,0,0,651.409,3.80875
10919_4,0,0,0,3.29913,0,0,0,0,0,0,0,0,0,12.99,0,204.874,0
4758_4,0,0,0,42.3749,0,0,0,0,0,0,0,0,0,0,0,0,0
84912_4,0,0,148.913,0.532458,0,0,0,0,0,0,0,0,0,0,0,0,0
646480_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150_4,44.6309,0,0,0,0,0,486.048,0,0,0,0,0,0.577869,0,0,140.599,0.293265
152586_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56953_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375_4,6.62316,0,0,9.76145,0,1.31887,0,0,0,739.222,0,0,0,0,363.513,0,0
641372_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253017_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344967_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403313_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57194_4,0,0.349712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201562_4,0,0,0,0.350403,0,0,0,0,0,0.241523,0.131012,0,0,0.259074,4.90894,117.272,0
2878_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22908_4,0,0,0.270978,0,0,39.4523,1109.72,0,0,0,0,0,0,0,0,0,0
4539_4,34078.5,1080.63,3950.37,139.141,0,3942.3,723.776,15840.7,124.037,8136.36,45.3992,1908.11,11826,2342.58,6305.66,8132.95,1154.41
4056_4,0,94.6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946_4,0,0,0,0,360.529,0,0,0,0,0,0,0,0,0,0,0,0
3931_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073_4,553.535,0,0,0,0,164.472,442.284,0,0,0,471.105,0,0,0,0,0,0
4722_4,0,43.3089,0,0,0,0,0,615.403,0,0,0,3.8698,0.994396,0,0,0,0
10720_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145553_4,0,0,0,0,0,0,0,0,574.46,0,0,0,0,0,0,0,0
2592_4,0,0,0,0,104.518,0,0,0,0,0,0,91.4791,0,0,0,0,72.1921
2595_4,0,8.49755,0,0,2131.91,0,0,10.8427,0,0,0,1.84163,0,0,0,0,0
386757_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341392_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995_4,0.24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9374_4,0,0,0,0,0,1.89839,0,0,0,0,0,0,0,0,0,0,0
548596_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10715_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65010_4,0,0,0,0,0,0,0,2.42151,0,0,0,0,0,0,1.57397,0,0
441282_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719_4,7.75486,0,0,0,0,0,0,0,0,0,0,1.849,0,0,0,0,93.5815
221823_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286016_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876_4,201.91,0,0,0,0,6.33803,0,22.7296,248.581,0,0,28.3681,0,0,0,0,0
8705_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84752_4,0,0.582517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276_4,0,0,0,0,0,0,0,3.23405,0,0,0,0,0,0,0,0,0
4830_4,15.4895,0,0,0,183.251,0,0,0,515.655,0,0,0,0,0,0,74.7083,0
158_4,0,0,0,2.06501,0,0,0,469.85,636.327,0,0,0,1.43891,0,0,360.448,54.7207
280_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.364
84129_4,0,0,0,0,0,504.945,0,0,0,0,0,0,0,0,0,0,0
358_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57665_4,0,0,0.800423,0,0,0,0,0,2.4431,0,0,0,0,0,0,0,0
257068_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54600_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57026_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9551_4,131.06,120.715,0,2408.27,2832.75,2830.12,168.997,512.083,45.7563,1049.4,0,602.861,0,0,0,3415.81,0
54658_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539_4,0,0,0,292.438,0,0,0,887.84,0,0,0,0,10.9561,6.5294,0,1624.41,0
23761_4,0,0,67.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297_4,0.639169,0,0,0,0,0,0,53.6352,0,0,0,0,47.8083,0,0,0,0
23600_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65439,0
54576_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54575_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26063_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831_4,67.4442,0,0,155.443,0,0,108.3,92.85,0,0,57.0963,438.601,120.432,0,28.1833,504.064,0
100137049_4,0.714192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54577_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54657_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91179_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100287639_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267020_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
